,track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
15,7,1,keypoint,9.06466,0.265917,30.2091,VID_20220324_130645_F-1.png,1457,489,0.0,0.0,0.0,1448.38,490.066,8.68262,1481.35,489.923,,
16,8,0,val_1,7.65962,2.82591,31.845,VID_20220324_130645_F0.png,1338,665,0.0,0.0,0.0,1332.86,663.066,5.49167,1287.61,647.487,2.10999,
17,8,1,val_1,7.65962,2.82591,31.845,VID_20220324_130645_F-1.png,1382,569,0.0,0.0,0.0,1375.85,568.959,6.15419,1408.11,565.537,2.10999,
18,9,0,val_1,7.60721,4.92807,32.0189,VID_20220324_130645_F0.png,1334,760,0.0,0.0,0.0,1328.34,756.475,6.66815,1288.08,732.137,,
19,9,1,val_1,7.60721,4.92807,32.0189,VID_20220324_130645_F-1.png,1377,632,0.0,0.0,0.0,1370.83,631.295,6.2066,1402.44,625.357,,
20,10,0,keypoint,8.93863,5.08099,30.5672,VID_20220324_130645_F0.png,1421,778,0.0,0.0,0.0,1412.57,774.122,9.27567,1368.89,750.951,,
21,10,1,keypoint,8.93863,5.08099,30.5672,VID_20220324_130645_F-1.png,1445,637,0.0,0.0,0.0,1436.64,635.122,8.57312,1468.28,628.496,,
22,11,0,keypoint,8.96889,2.98037,30.3629,VID_20220324_130645_F0.png,1425,679,0.0,0.0,0.0,1417.13,676.565,8.24145,1369.12,661.679,,
23,11,1,keypoint,8.96889,2.98037,30.3629,VID_20220324_130645_F-1.png,1451,573,0.0,0.0,0.0,1442.6,572.632,8.40919,1475.03,568.724,,
24,12,0,val_2,7.6371,5.52991,32.0886,VID_20220324_130645_F0.png,1335,786,0.0,0.0,0.0,1328.98,782.878,6.78301,1290.21,756.682,,2.11683
25,12,1,val_2,7.6371,5.52991,32.0886,VID_20220324_130645_F-1.png,1376,651,0.0,0.0,0.0,1369.77,648.692,6.63996,1401.12,642.073,,2.11683
26,13,0,val_2,7.53303,7.63913,32.2346,VID_20220324_130645_F0.png,1329,881,0.0,0.0,0.0,1322.36,875.545,8.59106,1288.91,843.885,,
27,13,1,val_2,7.53303,7.63913,32.2346,VID_20220324_130645_F-1.png,1371,713,0.0,0.0,0.0,1364.57,710.434,6.91956,1395.05,701.511,,
28,14,0,keypoint,8.80534,7.79562,30.7181,VID_20220324_130645_F0.png,1413,906,0.0,0.0,0.0,1403.7,899.615,11.2787,1366.26,868.685,,
29,14,1,keypoint,8.80534,7.79562,30.7181,VID_20220324_130645_F-1.png,1439,719,0.0,0.0,0.0,1430.4,715.455,9.30217,1460.81,705.597,,
30,15,0,keypoint,8.90068,5.68508,30.5823,VID_20220324_130645_F0.png,1419,807,0.0,0.0,0.0,1410.45,802.316,9.75239,1368.12,777.088,,
31,15,1,keypoint,8.90068,5.68508,30.5823,VID_20220324_130645_F-1.png,1444,655,0.0,0.0,0.0,1435.6,653.212,8.59063,1467.01,645.826,,
32,16,0,cal_1,6.35651,-8.21329,34.5066,VID_20220324_130645_F0.png,1251,190,0.0,0.0,0.0,1246.36,194.724,6.62293,1219.11,227.573,,
33,16,1,cal_1,6.35651,-8.21329,34.5066,VID_20220324_130645_F-1.png,1279,232,0.0,0.0,0.0,1274.14,235.821,6.18374,1305.15,244.822,,
34,17,0,cal_2,6.66166,-6.14973,34.7487,VID_20220324_130645_F0.png,1262,279,0.0,0.0,0.0,1257.88,282.217,5.23023,1225.4,310.196,,
