,track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
7,3,1,baya,-9.9742,-11.2173,54.9733,VID_20220217_112310_F3.png,750,239,0.0,0.0,0.0,751.113,241.229,2.49137,777.901,248.569,,
8,4,0,baya,-13.871,-2.46058,56.0068,VID_20220217_112310_F0.png,581,472,24.1585,2.30132,2.88028,582.999,472.907,2.19531,610.003,477.377,,
9,4,1,baya,-13.871,-2.46058,56.0068,VID_20220217_112310_F3.png,646,473,0.0,0.0,0.0,647.293,472.783,1.31068,675.027,475.203,,
10,5,0,baya,0.892443,-6.8791,58.7224,VID_20220217_112310_F0.png,987,367,26.5602,4.76961,5.3777,986.756,367.973,1.00289,983.391,392.178,,
11,5,1,baya,0.892443,-6.8791,58.7224,VID_20220217_112310_F3.png,998,360,0.0,0.0,0.0,997.827,360.007,0.17342,1021.56,365.917,,
12,6,0,baya,-10.9362,-6.6902,55.2778,VID_20220217_112310_F0.png,658,362,26.1699,3.13345,3.69256,659.532,362.408,1.58517,683.235,375.939,,
13,6,1,baya,-10.9362,-6.6902,55.2778,VID_20220217_112310_F3.png,727,359,0.0,0.0,0.0,727.752,360.475,1.65576,755.067,365.353,,
14,7,0,baya,-9.4731,-6.59092,54.2355,VID_20220217_112310_F0.png,694,361,26.3116,3.11458,3.58324,695.128,361.698,1.32612,718.375,376.791,,
15,7,1,baya,-9.4731,-6.59092,54.2355,VID_20220217_112310_F3.png,774,360,0.0,0.0,0.0,774.473,360.914,1.02868,801.99,365.974,,
16,8,0,baya,0.0,0.0,0.0,VID_20220217_112310_F0.png,841,322,29.9668,0.0,0.0,,,-1.0,,,,
17,8,1,baya,0.0,0.0,0.0,VID_20220217_112310_F3.png,900,317,0.0,0.0,0.0,5227.74,873.922,4363.43,5428.44,878.596,,
18,9,0,val_1,-21.5391,-14.4213,56.4559,VID_20220217_112310_F0.png,371,165,0.0,5.56317,5.7665,377.402,169.753,7.97335,400.009,183.878,1.9847,
19,9,1,val_1,-21.5391,-14.4213,56.4559,VID_20220217_112310_F3.png,397,146,0.0,0.0,0.0,402.915,151.315,7.95238,431.229,158.769,1.9847,
20,10,0,baya,0.781387,-8.77363,58.8718,VID_20220217_112310_F0.png,984,322,27.099,2.76779,3.65659,983.799,322.275,0.34037,981.485,346.525,,
21,10,1,baya,0.781387,-8.77363,58.8718,VID_20220217_112310_F3.png,993,315,0.0,0.0,0.0,992.582,316.627,1.67996,1016.0,323.534,,
22,11,0,baya,-8.77567,-10.1339,54.1055,VID_20220217_112310_F0.png,713,265,26.1103,4.13166,4.72067,714.282,267.424,2.74228,732.867,287.449,,
23,11,1,baya,-8.77567,-10.1339,54.1055,VID_20220217_112310_F3.png,790,266,0.0,0.0,0.0,790.775,267.23,1.45415,817.828,274.286,,
24,12,0,baya,-4.89956,-5.98242,55.1968,VID_20220217_112310_F0.png,827,379,27.816,2.29427,2.71288,827.07,380.532,1.53354,844.702,400.621,,
25,12,1,baya,-4.89956,-5.98242,55.1968,VID_20220217_112310_F3.png,889,378,0.0,0.0,0.0,889.176,377.177,0.841902,915.428,382.266,,
26,13,0,baya,0.0,0.0,0.0,VID_20220217_112310_F0.png,839,432,27.3633,3.56321,4.90741,,,-1.0,,,,
27,13,1,baya,0.0,0.0,0.0,VID_20220217_112310_F3.png,895,424,0.0,0.0,0.0,5227.74,873.922,4356.04,5428.44,878.596,,
28,14,0,baya,-12.3875,-1.77294,55.3209,VID_20220217_112310_F0.png,618,489,23.991,3.27229,3.63291,619.472,489.942,1.74774,646.957,493.613,,
29,14,1,baya,-12.3875,-1.77294,55.3209,VID_20220217_112310_F3.png,692,490,0.0,0.0,0.0,692.814,489.447,0.98373,720.618,491.609,,
30,15,0,baya,-7.12442,-10.7031,54.8283,VID_20220217_112310_F0.png,763,253,28.1791,0.0,0.0,763.825,256.082,3.19095,779.348,277.844,,
31,15,1,baya,-7.12442,-10.7031,54.8283,VID_20220217_112310_F3.png,829,255,0.0,0.0,0.0,829.64,255.636,0.902014,855.936,263.08,,
32,16,0,baya,0.0,0.0,0.0,VID_20220217_112310_F0.png,873,354,26.1011,0.0,0.0,,,-1.0,,,,
33,16,1,baya,0.0,0.0,0.0,VID_20220217_112310_F3.png,937,348,0.0,0.0,0.0,5227.74,873.922,4322.85,5428.44,878.596,,
34,17,0,baya,-10.1598,-4.89233,54.7137,VID_20220217_112310_F0.png,677,408,26.4443,3.31325,3.71903,678.195,407.716,1.22803,703.488,419.082,,
35,17,1,baya,-10.1598,-4.89233,54.7137,VID_20220217_112310_F3.png,754,405,0.0,0.0,0.0,754.382,406.329,1.3825,781.935,410.359,,
36,18,0,val_2,-20.5619,-14.4148,56.5319,VID_20220217_112310_F0.png,399,166,0.0,2.4734,3.56842,404.74,170.41,7.23822,426.987,184.964,,
37,18,1,val_2,-20.5619,-14.4148,56.5319,VID_20220217_112310_F3.png,428,148,0.0,0.0,0.0,433.237,153.102,7.31116,461.291,160.624,,
38,19,0,cal_1,-17.5442,-14.3202,56.8254,VID_20220217_112310_F0.png,485,170,0.0,3.69643,3.90813,489.195,174.685,6.28866,510.135,190.634,,
39,19,1,cal_1,-17.5442,-14.3202,56.8254,VID_20220217_112310_F3.png,520,157,0.0,0.0,0.0,523.929,160.772,5.44635,551.177,168.478,,
40,20,0,baya,-3.33061,-9.82006,56.1016,VID_20220217_112310_F0.png,872,284,24.7422,3.5009,4.05364,872.225,284.993,1.01848,881.019,309.188,,
41,20,1,baya,-3.33061,-9.82006,56.1016,VID_20220217_112310_F3.png,918,282,0.0,0.0,0.0,917.928,283.608,1.60939,943.018,290.892,,
42,21,0,baya,-9.11363,-12.6259,56.2414,VID_20220217_112310_F0.png,713,211,24.7652,3.95921,4.26427,714.514,214.111,3.45928,730.498,234.774,,
43,21,1,baya,-9.11363,-12.6259,56.2414,VID_20220217_112310_F3.png,764,208,0.0,0.0,0.0,765.144,210.377,2.63805,791.009,218.306,,
44,22,0,baya,-7.96534,-5.43308,54.4464,VID_20220217_112310_F0.png,738,393,26.9947,0.0,0.0,738.702,392.852,0.717793,762.008,407.686,,
45,22,1,baya,-7.96534,-5.43308,54.4464,VID_20220217_112310_F3.png,815,390,0.0,0.0,0.0,815.145,391.068,1.07799,842.362,395.61,,
46,23,0,baya,0.0,0.0,0.0,VID_20220217_112310_F0.png,805,291,26.1326,0.0,0.0,,,-1.0,,,,
47,23,1,baya,0.0,0.0,0.0,VID_20220217_112310_F3.png,865,287,0.0,0.0,0.0,5227.74,873.922,4402.04,5428.44,878.596,,
48,24,0,baya,-6.57167,-8.4015,54.3318,VID_20220217_112310_F0.png,777,313,26.8185,4.5849,5.09283,777.628,314.243,1.39259,795.046,335.022,,
49,24,1,baya,-6.57167,-8.4015,54.3318,VID_20220217_112310_F3.png,850,313,0.0,0.0,0.0,850.265,313.838,0.879115,876.959,320.191,,
50,25,0,baya,-8.73015,-3.54882,54.3406,VID_20220217_112310_F0.png,716,442,28.1729,4.65935,4.72994,716.647,442.273,0.702021,742.832,452.205,,
51,25,1,baya,-8.73015,-3.54882,54.3406,VID_20220217_112310_F3.png,797,440,0.0,0.0,0.0,797.177,440.22,0.282117,824.71,443.641,,
52,26,0,cal_2,-15.5542,-14.2797,57.0216,VID_20220217_112310_F0.png,541,172,0.0,3.30166,3.37028,544.43,176.945,6.0184,564.273,193.944,,
53,26,1,cal_2,-15.5542,-14.2797,57.0216,VID_20220217_112310_F3.png,578,162,0.0,0.0,0.0,581.295,165.06,4.49708,608.02,172.91,,
54,27,0,baya,0.0,0.0,0.0,VID_20220217_112310_F0.png,604,516,23.2782,4.99129,5.02472,,,-1.0,,,,
55,27,1,baya,0.0,0.0,0.0,VID_20220217_112310_F3.png,664,514,0.0,0.0,0.0,5227.74,873.922,4577.91,5428.44,878.596,,
56,28,0,val_1,-23.5226,-14.4914,56.4504,VID_20220217_112310_F0.png,315,163,0.0,3.82446,4.1838,323.376,167.937,9.72236,346.542,181.254,,
57,28,1,val_1,-23.5226,-14.4914,56.4504,VID_20220217_112310_F3.png,332,140,0.0,0.0,0.0,339.93,146.863,10.4873,368.695,154.187,,
58,29,0,baya,0.0,0.0,0.0,VID_20220217_112310_F0.png,950,289,0.0,0.0,-1.68882,,,-1.0,,,,
59,29,1,baya,0.0,0.0,0.0,VID_20220217_112310_F3.png,1175,689,426.107,0.00419883,40.0518,5227.74,873.922,4056.96,5428.44,878.596,,
60,30,0,baya,-0.953415,-5.84043,57.3549,VID_20220217_112310_F0.png,938,389,26.7231,1.3592599999999998e-43,1.3592599999999998e-43,937.88,389.926,0.9333,942.194,414.589,,
